user_id,decision
559520,Avoid (Do Not Disturb)
559537,Low Priority
559547,Low Priority
559661,Low Priority
559695,Low Priority
559758,Low Priority
559772,Avoid (Do Not Disturb)
559775,Low Priority
559782,Low Priority
559787,Low Priority
559794,Low Priority
559832,Low Priority
559834,Low Priority
559846,Avoid (Do Not Disturb)
559863,Low Priority
559901,Low Priority
559918,Low Priority
559936,Low Priority
559981,Low Priority
559995,Low Priority
560015,Low Priority
560035,Avoid (Do Not Disturb)
560065,Low Priority
560078,Low Priority
560085,Low Priority
560090,Low Priority
560125,Low Priority
560175,Low Priority
560195,Low Priority
560245,Low Priority
560257,Low Priority
560273,Avoid (Do Not Disturb)
560279,Avoid (Do Not Disturb)
560291,Low Priority
560341,Avoid (Do Not Disturb)
560362,Low Priority
560367,Low Priority
560374,Avoid (Do Not Disturb)
560433,Low Priority
560468,Avoid (Do Not Disturb)
560478,Avoid (Do Not Disturb)
560495,Low Priority
560497,Low Priority
560508,Low Priority
560511,Low Priority
560519,Avoid (Do Not Disturb)
560529,Low Priority
560627,Low Priority
560672,Low Priority
560680,Low Priority
560723,Low Priority
560733,Avoid (Do Not Disturb)
560739,Low Priority
560747,Low Priority
560803,Avoid (Do Not Disturb)
560870,Avoid (Do Not Disturb)
560888,Low Priority
560897,Low Priority
560915,Low Priority
560929,Low Priority
560948,Avoid (Do Not Disturb)
560949,Low Priority
560978,Give Discount
560991,Low Priority
561013,Low Priority
561031,Give Discount
561033,Low Priority
561037,Avoid (Do Not Disturb)
561044,Low Priority
561054,Give Discount
561156,Low Priority
561201,Low Priority
561243,Low Priority
561288,Low Priority
561326,Low Priority
561331,Low Priority
561333,Low Priority
561339,Avoid (Do Not Disturb)
561353,Avoid (Do Not Disturb)
561367,Low Priority
561386,Low Priority
561503,Low Priority
561519,Low Priority
561642,Low Priority
561652,Low Priority
561653,Low Priority
561665,Low Priority
561687,Give Discount
561699,Low Priority
561707,Low Priority
561710,Low Priority
561798,Avoid (Do Not Disturb)
561837,Avoid (Do Not Disturb)
561846,Avoid (Do Not Disturb)
561864,Avoid (Do Not Disturb)
561908,Give Discount
561945,Avoid (Do Not Disturb)
561950,Avoid (Do Not Disturb)
561992,Avoid (Do Not Disturb)
561994,Low Priority
562010,Low Priority
562032,Low Priority
562042,Low Priority
562108,Avoid (Do Not Disturb)
562148,Low Priority
562161,Low Priority
562192,Low Priority
562209,Avoid (Do Not Disturb)
562238,Avoid (Do Not Disturb)
562275,No Discount (Sure Thing)
562283,Low Priority
562315,Low Priority
562334,Low Priority
562338,Avoid (Do Not Disturb)
562362,Low Priority
562398,Low Priority
562416,Low Priority
562417,Low Priority
562428,Low Priority
562490,Avoid (Do Not Disturb)
562516,Low Priority
562529,Avoid (Do Not Disturb)
562576,Low Priority
562585,Low Priority
562587,Low Priority
562612,Avoid (Do Not Disturb)
562641,Avoid (Do Not Disturb)
562648,Low Priority
562708,Low Priority
562814,Avoid (Do Not Disturb)
562832,Low Priority
562843,Low Priority
562869,Low Priority
562886,Avoid (Do Not Disturb)
562888,Avoid (Do Not Disturb)
562894,Low Priority
563012,Low Priority
563021,Low Priority
563052,Avoid (Do Not Disturb)
563059,Low Priority
563100,Avoid (Do Not Disturb)
563148,Low Priority
563162,Low Priority
563165,Avoid (Do Not Disturb)
563201,Low Priority
563221,Avoid (Do Not Disturb)
563254,Give Discount
563266,Give Discount
563315,Low Priority
563335,Low Priority
563342,Low Priority
563343,Low Priority
563375,Low Priority
563410,Avoid (Do Not Disturb)
563425,Avoid (Do Not Disturb)
563482,Avoid (Do Not Disturb)
563483,Low Priority
563489,Avoid (Do Not Disturb)
563507,Avoid (Do Not Disturb)
563544,Avoid (Do Not Disturb)
563588,Low Priority
563592,Low Priority
563598,Low Priority
563679,Low Priority
563691,Low Priority
563711,No Discount (Sure Thing)
563731,Avoid (Do Not Disturb)
563735,Avoid (Do Not Disturb)
563740,Low Priority
563773,Low Priority
563787,Low Priority
563831,Low Priority
563853,Low Priority
563882,Low Priority
563896,Low Priority
563956,Avoid (Do Not Disturb)
563974,Avoid (Do Not Disturb)
563995,Low Priority
564052,Avoid (Do Not Disturb)
564100,Avoid (Do Not Disturb)
564101,Give Discount
564112,Avoid (Do Not Disturb)
564182,Low Priority
564204,Avoid (Do Not Disturb)
564219,Low Priority
564234,Low Priority
564252,Avoid (Do Not Disturb)
564258,Give Discount
564306,Low Priority
564312,Avoid (Do Not Disturb)
564364,Low Priority
564369,Low Priority
564377,Avoid (Do Not Disturb)
564434,Avoid (Do Not Disturb)
564495,Avoid (Do Not Disturb)
564498,Low Priority
564517,Avoid (Do Not Disturb)
564534,Avoid (Do Not Disturb)
564593,Low Priority
564596,Low Priority
564604,Low Priority
564606,Low Priority
564616,Low Priority
564620,Low Priority
564699,Low Priority
564713,Avoid (Do Not Disturb)
564736,Low Priority
564737,Avoid (Do Not Disturb)
564792,Low Priority
564822,Avoid (Do Not Disturb)
564842,Low Priority
564854,Low Priority
564962,Low Priority
565056,Low Priority
565070,Give Discount
565076,Avoid (Do Not Disturb)
565109,Low Priority
565114,Low Priority
565131,Low Priority
565212,Low Priority
565240,Avoid (Do Not Disturb)
565251,Low Priority
565265,Low Priority
565280,Low Priority
565294,Low Priority
565301,Low Priority
565348,Low Priority
565365,Low Priority
565377,Avoid (Do Not Disturb)
565387,Low Priority
565419,Low Priority
565459,Low Priority
565460,Low Priority
565464,Avoid (Do Not Disturb)
565467,Avoid (Do Not Disturb)
565487,Low Priority
565508,Low Priority
565510,Low Priority
565511,Give Discount
565514,Low Priority
565565,Avoid (Do Not Disturb)
565573,Low Priority
565582,Low Priority
565601,Low Priority
565718,Low Priority
565755,Low Priority
565764,Low Priority
565768,Low Priority
565791,Avoid (Do Not Disturb)
565826,Low Priority
565827,Low Priority
565841,Avoid (Do Not Disturb)
565902,Low Priority
565910,Low Priority
565912,Low Priority
565915,Low Priority
565935,Low Priority
565949,Low Priority
566002,Low Priority
566008,Avoid (Do Not Disturb)
566032,Low Priority
566044,Avoid (Do Not Disturb)
566059,Low Priority
566061,Low Priority
566096,Avoid (Do Not Disturb)
566097,Low Priority
566152,Avoid (Do Not Disturb)
566173,Avoid (Do Not Disturb)
566174,Low Priority
566196,Low Priority
566275,Low Priority
566279,Avoid (Do Not Disturb)
566312,Low Priority
566336,Low Priority
566338,Low Priority
566366,Low Priority
566424,Avoid (Do Not Disturb)
566432,Avoid (Do Not Disturb)
566455,Low Priority
566456,Low Priority
566489,Low Priority
566533,Low Priority
566547,Avoid (Do Not Disturb)
566592,Avoid (Do Not Disturb)
566614,Avoid (Do Not Disturb)
566625,Low Priority
566626,Low Priority
566650,Avoid (Do Not Disturb)
566682,Low Priority
566702,Low Priority
566726,Low Priority
566735,Avoid (Do Not Disturb)
566749,Avoid (Do Not Disturb)
566762,Low Priority
566770,Avoid (Do Not Disturb)
566787,Avoid (Do Not Disturb)
566815,Avoid (Do Not Disturb)
566861,Low Priority
566881,Low Priority
566964,Low Priority
566992,Avoid (Do Not Disturb)
566996,Low Priority
566998,Avoid (Do Not Disturb)
566999,Low Priority
567052,Low Priority
567061,Low Priority
567114,Low Priority
567172,Low Priority
567195,Low Priority
567211,Low Priority
567219,Low Priority
567243,Low Priority
567245,Low Priority
567256,Low Priority
567342,Low Priority
567390,Low Priority
567431,Avoid (Do Not Disturb)
567432,Low Priority
567448,Low Priority
567458,Low Priority
567478,Avoid (Do Not Disturb)
567518,Low Priority
567547,Low Priority
567548,Low Priority
567558,Low Priority
567563,Low Priority
567589,Low Priority
567643,Avoid (Do Not Disturb)
567651,Low Priority
567682,Low Priority
567778,Low Priority
567824,Low Priority
567849,Avoid (Do Not Disturb)
567885,Low Priority
567906,Low Priority
567943,Low Priority
567950,Low Priority
567961,Low Priority
568004,Avoid (Do Not Disturb)
568013,Avoid (Do Not Disturb)
568060,Low Priority
568064,Low Priority
568078,Avoid (Do Not Disturb)
568086,Avoid (Do Not Disturb)
568093,Low Priority
568101,Low Priority
568105,Low Priority
568121,Avoid (Do Not Disturb)
568155,Low Priority
568167,Low Priority
568182,Low Priority
568258,Low Priority
568325,Low Priority
568385,Low Priority
568463,Avoid (Do Not Disturb)
568486,Avoid (Do Not Disturb)
568513,Low Priority
568536,Low Priority
568602,Low Priority
568641,Low Priority
568696,Low Priority
568713,Avoid (Do Not Disturb)
568716,Low Priority
568773,Low Priority
568790,Low Priority
568917,Low Priority
568931,Avoid (Do Not Disturb)
568970,Low Priority
568984,Low Priority
569031,Low Priority
569082,Low Priority
569107,Low Priority
569150,Low Priority
569170,Low Priority
569180,Low Priority
569203,Low Priority
569236,Avoid (Do Not Disturb)
569239,Low Priority
569243,Low Priority
569300,Low Priority
569335,Low Priority
569342,Avoid (Do Not Disturb)
569364,Low Priority
569458,Low Priority
569466,Low Priority
569472,Low Priority
569530,Low Priority
569534,Low Priority
569572,Low Priority
569643,Low Priority
569733,Avoid (Do Not Disturb)
569754,Avoid (Do Not Disturb)
569779,Low Priority
569788,Low Priority
569792,Avoid (Do Not Disturb)
569817,Avoid (Do Not Disturb)
569829,Low Priority
569832,Avoid (Do Not Disturb)
569863,No Discount (Sure Thing)
569883,Low Priority
569920,Low Priority
569923,Low Priority
570021,Low Priority
570076,No Discount (Sure Thing)
570144,Low Priority
570162,Avoid (Do Not Disturb)
570215,Low Priority
570224,Low Priority
570226,Low Priority
570242,Low Priority
570279,Low Priority
570291,Low Priority
570329,Low Priority
570330,Low Priority
570346,Low Priority
570369,Low Priority
570418,Low Priority
570436,Low Priority
570439,Avoid (Do Not Disturb)
570600,Low Priority
570601,Avoid (Do Not Disturb)
570625,Low Priority
570626,Low Priority
570631,Low Priority
570639,Avoid (Do Not Disturb)
570654,Low Priority
570666,Avoid (Do Not Disturb)
570683,Low Priority
570692,Avoid (Do Not Disturb)
570693,Avoid (Do Not Disturb)
570697,Low Priority
570713,No Discount (Sure Thing)
570746,Low Priority
570750,Give Discount
570782,Avoid (Do Not Disturb)
570821,Avoid (Do Not Disturb)
570829,Low Priority
570837,Avoid (Do Not Disturb)
570862,Low Priority
570928,Low Priority
570930,Low Priority
570945,Avoid (Do Not Disturb)
570961,Low Priority
571001,Low Priority
571015,Avoid (Do Not Disturb)
571084,Avoid (Do Not Disturb)
571200,Avoid (Do Not Disturb)
571208,Low Priority
571233,Low Priority
571243,Low Priority
571300,Low Priority
571348,Low Priority
571363,Low Priority
571429,Low Priority
571454,Low Priority
571523,Low Priority
571525,Low Priority
571553,Low Priority
571560,Low Priority
571566,Avoid (Do Not Disturb)
571580,Avoid (Do Not Disturb)
571610,Low Priority
571637,Low Priority
571639,Low Priority
571643,Low Priority
571757,Low Priority
571819,Low Priority
571864,Low Priority
571888,Avoid (Do Not Disturb)
571913,Avoid (Do Not Disturb)
571940,Low Priority
572106,Avoid (Do Not Disturb)
572133,Low Priority
572154,Avoid (Do Not Disturb)
572176,Low Priority
572214,Avoid (Do Not Disturb)
572290,Avoid (Do Not Disturb)
572396,Low Priority
572397,Avoid (Do Not Disturb)
572428,Avoid (Do Not Disturb)
572489,Low Priority
572502,Avoid (Do Not Disturb)
572529,Avoid (Do Not Disturb)
572538,Avoid (Do Not Disturb)
572554,Low Priority
572578,Avoid (Do Not Disturb)
572591,Avoid (Do Not Disturb)
572609,Low Priority
572632,Low Priority
572669,Low Priority
572728,Avoid (Do Not Disturb)
572744,Avoid (Do Not Disturb)
572826,Low Priority
572870,Low Priority
572898,Low Priority
572908,Low Priority
572932,Avoid (Do Not Disturb)
572992,Low Priority
573010,Avoid (Do Not Disturb)
573011,Low Priority
573040,Avoid (Do Not Disturb)
573086,Avoid (Do Not Disturb)
573122,Low Priority
573147,Avoid (Do Not Disturb)
573153,Low Priority
573189,Low Priority
573191,Low Priority
573237,Low Priority
573244,Low Priority
573249,Avoid (Do Not Disturb)
573291,Avoid (Do Not Disturb)
573365,Low Priority
573373,Low Priority
573378,Avoid (Do Not Disturb)
573379,Low Priority
573423,Low Priority
573427,Low Priority
573493,Avoid (Do Not Disturb)
573518,Low Priority
573564,Avoid (Do Not Disturb)
573584,Avoid (Do Not Disturb)
573588,Low Priority
573621,Low Priority
573648,Low Priority
573670,Give Discount
573698,Give Discount
573704,Low Priority
573719,Avoid (Do Not Disturb)
573720,Low Priority
573792,Low Priority
573807,Low Priority
573841,Avoid (Do Not Disturb)
573922,Low Priority
573926,Low Priority
573931,Low Priority
573939,Low Priority
573946,Low Priority
573988,Low Priority
574003,Avoid (Do Not Disturb)
574071,Avoid (Do Not Disturb)
574104,Avoid (Do Not Disturb)
574116,Avoid (Do Not Disturb)
574134,Avoid (Do Not Disturb)
574150,Avoid (Do Not Disturb)
574206,Low Priority
574279,Low Priority
574362,Low Priority
574409,Low Priority
574419,Low Priority
574440,Low Priority
574465,Low Priority
574467,Avoid (Do Not Disturb)
574489,Avoid (Do Not Disturb)
574493,Avoid (Do Not Disturb)
574513,Low Priority
574603,Avoid (Do Not Disturb)
574625,Low Priority
574680,Low Priority
574794,Low Priority
574840,Low Priority
574885,Avoid (Do Not Disturb)
574909,Avoid (Do Not Disturb)
574987,Avoid (Do Not Disturb)
575051,Avoid (Do Not Disturb)
575055,Avoid (Do Not Disturb)
575092,Low Priority
575131,Avoid (Do Not Disturb)
575208,Avoid (Do Not Disturb)
575233,Low Priority
575253,Low Priority
575299,Avoid (Do Not Disturb)
575419,Low Priority
575433,Low Priority
575459,Avoid (Do Not Disturb)
575500,Low Priority
575528,Avoid (Do Not Disturb)
575554,Low Priority
575561,Low Priority
575576,Low Priority
575677,Avoid (Do Not Disturb)
575692,Low Priority
575711,Avoid (Do Not Disturb)
575733,Low Priority
575756,Avoid (Do Not Disturb)
575774,Low Priority
575809,Low Priority
575823,Low Priority
575868,Low Priority
575908,Give Discount
575923,Low Priority
575964,Avoid (Do Not Disturb)
575971,Low Priority
576040,Low Priority
576103,Give Discount
576136,Low Priority
576159,Low Priority
576169,Low Priority
576231,Low Priority
576272,Low Priority
576357,Low Priority
576366,Low Priority
576369,Low Priority
576370,Low Priority
576541,Low Priority
576612,Avoid (Do Not Disturb)
576663,Low Priority
576668,Low Priority
576677,Low Priority
576691,Avoid (Do Not Disturb)
576712,Low Priority
576765,Low Priority
576785,Avoid (Do Not Disturb)
576833,Avoid (Do Not Disturb)
576846,Low Priority
576849,Low Priority
576879,Avoid (Do Not Disturb)
576922,Low Priority
576945,Low Priority
577007,Avoid (Do Not Disturb)
577044,Low Priority
577074,Avoid (Do Not Disturb)
577089,Avoid (Do Not Disturb)
577115,Low Priority
577145,Avoid (Do Not Disturb)
577180,Avoid (Do Not Disturb)
577208,Low Priority
577215,Low Priority
577225,Low Priority
577255,Avoid (Do Not Disturb)
577287,Low Priority
577356,Low Priority
577381,Avoid (Do Not Disturb)
577386,Low Priority
577410,Low Priority
577534,Low Priority
577539,Low Priority
577541,No Discount (Sure Thing)
577598,Low Priority
577617,Low Priority
577625,Low Priority
577626,Low Priority
577638,Avoid (Do Not Disturb)
577667,Avoid (Do Not Disturb)
577682,Low Priority
577851,Low Priority
577915,Low Priority
577921,Low Priority
577930,Low Priority
577944,Low Priority
577984,Low Priority
578058,Low Priority
578088,Low Priority
578120,Avoid (Do Not Disturb)
578164,Low Priority
578396,Avoid (Do Not Disturb)
578459,Low Priority
578488,Low Priority
578503,Avoid (Do Not Disturb)
578511,Avoid (Do Not Disturb)
578549,Avoid (Do Not Disturb)
578607,Low Priority
578824,Low Priority
578866,Avoid (Do Not Disturb)
578872,Low Priority
578886,Give Discount
578892,Avoid (Do Not Disturb)
578929,Avoid (Do Not Disturb)
578938,Avoid (Do Not Disturb)
578947,Low Priority
578993,Avoid (Do Not Disturb)
579021,Low Priority
579040,Low Priority
579065,Low Priority
579230,Low Priority
579275,Avoid (Do Not Disturb)
579307,Low Priority
579323,Low Priority
579404,Avoid (Do Not Disturb)
579503,Low Priority
579547,Low Priority
579589,Low Priority
579707,Low Priority
579714,Low Priority
579783,Low Priority
579792,Low Priority
579829,Low Priority
579846,Low Priority
579950,Low Priority
579999,Avoid (Do Not Disturb)
580026,Low Priority
580077,Low Priority
580211,Avoid (Do Not Disturb)
580212,Avoid (Do Not Disturb)
580402,Low Priority
580460,Low Priority
580515,Low Priority
580578,Low Priority
580611,Avoid (Do Not Disturb)
580622,Low Priority
580626,Low Priority
580658,No Discount (Sure Thing)
580895,Low Priority
580902,Low Priority
580944,Low Priority
580971,Low Priority
581005,Avoid (Do Not Disturb)
581085,Low Priority
581086,Avoid (Do Not Disturb)
581091,Low Priority
581110,Low Priority
581111,Low Priority
581120,Give Discount
581239,Low Priority
581269,Low Priority
581307,Low Priority
581343,Avoid (Do Not Disturb)
581365,Low Priority
581385,Avoid (Do Not Disturb)
581388,Low Priority
581409,Low Priority
581412,Avoid (Do Not Disturb)
581438,Low Priority
581461,Low Priority
581491,Low Priority
581527,Low Priority
581595,Low Priority
581666,Low Priority
581679,Low Priority
581685,Avoid (Do Not Disturb)
581721,Low Priority
581729,Low Priority
581835,Avoid (Do Not Disturb)
581858,Low Priority
581901,Low Priority
582002,Low Priority
582011,Avoid (Do Not Disturb)
582038,Low Priority
582190,Low Priority
582227,Low Priority
582241,Low Priority
582254,Low Priority
582319,Avoid (Do Not Disturb)
582320,Avoid (Do Not Disturb)
582326,Avoid (Do Not Disturb)
582333,Low Priority
582343,Low Priority
582446,Low Priority
582482,Low Priority
582577,Low Priority
582586,Low Priority
582636,Low Priority
582664,Low Priority
582723,Low Priority
582729,Low Priority
582768,Avoid (Do Not Disturb)
582785,Low Priority
582796,Avoid (Do Not Disturb)
582801,Low Priority
582828,Low Priority
582833,Low Priority
582903,Avoid (Do Not Disturb)
582979,Low Priority
582995,Low Priority
583016,Avoid (Do Not Disturb)
583023,Avoid (Do Not Disturb)
583038,Low Priority
583052,Avoid (Do Not Disturb)
583070,Low Priority
583087,Low Priority
583134,Avoid (Do Not Disturb)
583166,Low Priority
583190,Low Priority
583200,Low Priority
583297,Avoid (Do Not Disturb)
583335,Give Discount
583336,Low Priority
583342,Give Discount
583446,Low Priority
583454,Low Priority
583483,Low Priority
583486,Avoid (Do Not Disturb)
583490,Low Priority
583499,Avoid (Do Not Disturb)
583526,Low Priority
583612,Low Priority
583623,Low Priority
583664,Low Priority
583759,Low Priority
583764,Low Priority
583931,Avoid (Do Not Disturb)
583955,Low Priority
583976,Avoid (Do Not Disturb)
584001,Low Priority
584012,Avoid (Do Not Disturb)
584030,Low Priority
584034,No Discount (Sure Thing)
584115,Low Priority
584134,Low Priority
584217,Avoid (Do Not Disturb)
584241,Low Priority
584247,Low Priority
584288,Avoid (Do Not Disturb)
584423,Low Priority
584459,Low Priority
584530,Low Priority
584531,Avoid (Do Not Disturb)
584537,Low Priority
584549,Avoid (Do Not Disturb)
584591,Low Priority
584787,Low Priority
584843,Avoid (Do Not Disturb)
584844,Avoid (Do Not Disturb)
584875,Avoid (Do Not Disturb)
584912,Low Priority
584977,Low Priority
584998,Avoid (Do Not Disturb)
585138,Low Priority
585169,Avoid (Do Not Disturb)
585187,Avoid (Do Not Disturb)
585231,Low Priority
585248,Low Priority
585250,Low Priority
585310,Low Priority
585361,Low Priority
585522,Low Priority
585583,Avoid (Do Not Disturb)
585585,Avoid (Do Not Disturb)
585595,Low Priority
585650,Low Priority
585717,Avoid (Do Not Disturb)
585722,Low Priority
585745,Low Priority
585768,Low Priority
585832,Low Priority
585882,Low Priority
585915,Avoid (Do Not Disturb)
585946,Low Priority
586006,Avoid (Do Not Disturb)
586038,Low Priority
586063,Low Priority
586077,Low Priority
586096,Low Priority
586122,Avoid (Do Not Disturb)
586124,Low Priority
586192,Avoid (Do Not Disturb)
586251,No Discount (Sure Thing)
586270,Low Priority
586312,Low Priority
586344,Low Priority
586357,Low Priority
586384,Low Priority
586458,Low Priority
586471,Low Priority
586631,Low Priority
586637,Low Priority
586644,Low Priority
586656,Low Priority
586672,Low Priority
586701,Low Priority
586721,Low Priority
586732,Low Priority
586762,Avoid (Do Not Disturb)
586774,Avoid (Do Not Disturb)
586803,Avoid (Do Not Disturb)
586820,Avoid (Do Not Disturb)
586829,Low Priority
586850,No Discount (Sure Thing)
586876,Low Priority
586887,Avoid (Do Not Disturb)
586936,Low Priority
586953,Avoid (Do Not Disturb)
587134,Low Priority
587195,Avoid (Do Not Disturb)
587233,Low Priority
587234,No Discount (Sure Thing)
587304,Low Priority
587313,Low Priority
587373,Low Priority
587459,Avoid (Do Not Disturb)
587470,Avoid (Do Not Disturb)
587483,Low Priority
587538,Avoid (Do Not Disturb)
587577,Avoid (Do Not Disturb)
587642,Low Priority
587675,Give Discount
587698,Low Priority
587753,Avoid (Do Not Disturb)
587754,Low Priority
587802,Low Priority
587810,Low Priority
587899,Low Priority
588013,Avoid (Do Not Disturb)
588048,Low Priority
588103,Low Priority
588313,Low Priority
588355,Low Priority
588370,Low Priority
588386,Low Priority
588414,No Discount (Sure Thing)
588497,Low Priority
588507,Low Priority
588526,Low Priority
588560,Low Priority
588582,Low Priority
588677,Avoid (Do Not Disturb)
588732,Low Priority
588797,Low Priority
588820,Avoid (Do Not Disturb)
588893,Low Priority
588919,Low Priority
588970,Low Priority
589008,Give Discount
589121,Low Priority
589140,Low Priority
589154,Avoid (Do Not Disturb)
589162,Low Priority
589164,Low Priority
589171,Low Priority
589228,No Discount (Sure Thing)
589259,Low Priority
589306,Low Priority
589311,Low Priority
589404,Avoid (Do Not Disturb)
589405,Avoid (Do Not Disturb)
589414,Low Priority
589489,Low Priority
589650,No Discount (Sure Thing)
589758,Avoid (Do Not Disturb)
589775,Low Priority
589812,Low Priority
589822,Low Priority
589868,Low Priority
589884,Low Priority
589977,Avoid (Do Not Disturb)
589995,Low Priority
590014,Low Priority
590040,Low Priority
590077,Avoid (Do Not Disturb)
590095,Low Priority
590103,Low Priority
590123,Avoid (Do Not Disturb)
590130,Avoid (Do Not Disturb)
590163,Low Priority
590202,Low Priority
590227,Low Priority
590230,Low Priority
590379,Low Priority
590394,Low Priority
590397,Low Priority
590400,Avoid (Do Not Disturb)
590404,Low Priority
590412,Low Priority
590420,Low Priority
590429,Low Priority
590434,Low Priority
590442,Avoid (Do Not Disturb)
590468,Avoid (Do Not Disturb)
590471,Low Priority
590473,Low Priority
590558,Low Priority
590659,Low Priority
590697,Low Priority
590744,Low Priority
590829,Low Priority
590843,Avoid (Do Not Disturb)
590905,Avoid (Do Not Disturb)
590922,Low Priority
590954,Low Priority
590967,Low Priority
590981,Low Priority
591003,Low Priority
591063,Low Priority
591097,Avoid (Do Not Disturb)
591155,Avoid (Do Not Disturb)
591255,Avoid (Do Not Disturb)
591271,Low Priority
591328,Low Priority
591381,Low Priority
591433,Low Priority
591478,Low Priority
591582,Low Priority
591593,Avoid (Do Not Disturb)
591599,Avoid (Do Not Disturb)
591714,Low Priority
591746,Avoid (Do Not Disturb)
591835,Give Discount
591888,Avoid (Do Not Disturb)
592035,Avoid (Do Not Disturb)
592079,Low Priority
592082,Low Priority
592118,Low Priority
592132,Low Priority
592158,Avoid (Do Not Disturb)
592221,Avoid (Do Not Disturb)
592366,Low Priority
592371,Avoid (Do Not Disturb)
592372,Low Priority
592378,Low Priority
592399,Low Priority
592403,Give Discount
592445,Low Priority
592491,Low Priority
592598,Low Priority
592707,Low Priority
592792,Low Priority
592886,Low Priority
592929,Avoid (Do Not Disturb)
592958,Low Priority
593020,No Discount (Sure Thing)
593047,Avoid (Do Not Disturb)
593244,Low Priority
593350,Low Priority
593385,Low Priority
593386,Avoid (Do Not Disturb)
593398,Low Priority
593401,Avoid (Do Not Disturb)
593494,Avoid (Do Not Disturb)
593536,Avoid (Do Not Disturb)
593632,Low Priority
593672,Avoid (Do Not Disturb)
593719,Low Priority
593786,Avoid (Do Not Disturb)
593804,Low Priority
593833,Avoid (Do Not Disturb)
593910,Low Priority
594000,Low Priority
594042,Low Priority
594103,Avoid (Do Not Disturb)
594146,Low Priority
594188,Low Priority
594238,Low Priority
594240,Low Priority
594406,Avoid (Do Not Disturb)
594410,Low Priority
594446,Low Priority
594449,Low Priority
594503,Low Priority
594516,Low Priority
594601,No Discount (Sure Thing)
594644,Low Priority
594695,Avoid (Do Not Disturb)
594737,Low Priority
594824,Low Priority
594875,Low Priority
594892,Avoid (Do Not Disturb)
594914,Avoid (Do Not Disturb)
594948,Low Priority
594985,Low Priority
595026,Avoid (Do Not Disturb)
595087,Avoid (Do Not Disturb)
595122,Avoid (Do Not Disturb)
595123,Low Priority
595126,Low Priority
595171,Avoid (Do Not Disturb)
595183,Low Priority
595184,Low Priority
595257,Low Priority
595283,Low Priority
595284,Avoid (Do Not Disturb)
595414,Low Priority
595431,Low Priority
595442,Low Priority
595527,Avoid (Do Not Disturb)
595587,Low Priority
595624,Low Priority
595626,Low Priority
595690,Low Priority
595740,Avoid (Do Not Disturb)
595852,Low Priority
595861,Avoid (Do Not Disturb)
595958,Avoid (Do Not Disturb)
596153,Avoid (Do Not Disturb)
596186,Low Priority
596220,Avoid (Do Not Disturb)
596222,Avoid (Do Not Disturb)
596320,Low Priority
596329,Low Priority
596335,Avoid (Do Not Disturb)
596349,Low Priority
596361,Low Priority
596409,Avoid (Do Not Disturb)
596442,Give Discount
596505,Avoid (Do Not Disturb)
596559,Low Priority
596611,Avoid (Do Not Disturb)
596732,Low Priority
596820,Low Priority
596856,Low Priority
596863,Avoid (Do Not Disturb)
597003,Avoid (Do Not Disturb)
597010,Low Priority
597300,Avoid (Do Not Disturb)
597410,Avoid (Do Not Disturb)
597434,Low Priority
597498,Avoid (Do Not Disturb)
597510,Avoid (Do Not Disturb)
597662,Low Priority
597734,Avoid (Do Not Disturb)
597836,Avoid (Do Not Disturb)
597946,Low Priority
597948,Low Priority
597954,Avoid (Do Not Disturb)
597955,Low Priority
598069,Low Priority
598075,Low Priority
598185,Low Priority
598233,Avoid (Do Not Disturb)
598265,Low Priority
598276,Low Priority
598306,Low Priority
598526,Low Priority
598533,Avoid (Do Not Disturb)
598590,Low Priority
598687,Avoid (Do Not Disturb)
598691,Low Priority
598692,Low Priority
598715,Avoid (Do Not Disturb)
598832,Low Priority
598881,Low Priority
598911,Avoid (Do Not Disturb)
598945,Give Discount
599065,No Discount (Sure Thing)
599239,Low Priority
599244,Low Priority
599311,Avoid (Do Not Disturb)
599335,Low Priority
599348,Avoid (Do Not Disturb)
599437,Low Priority
599454,Low Priority
599649,Avoid (Do Not Disturb)
599651,Low Priority
599657,Low Priority
599765,Avoid (Do Not Disturb)
599790,Avoid (Do Not Disturb)
599833,Low Priority
599909,Low Priority
599927,No Discount (Sure Thing)
599999,Avoid (Do Not Disturb)
600011,Low Priority
600018,Avoid (Do Not Disturb)
600057,Low Priority
600078,Avoid (Do Not Disturb)
600163,Avoid (Do Not Disturb)
600287,Low Priority
600304,Low Priority
600351,Low Priority
600395,Low Priority
600444,Avoid (Do Not Disturb)
600515,No Discount (Sure Thing)
600561,Avoid (Do Not Disturb)
600605,Avoid (Do Not Disturb)
600648,Low Priority
600690,Low Priority
600750,Low Priority
600796,Low Priority
600833,Low Priority
600842,Low Priority
600886,Avoid (Do Not Disturb)
600926,Avoid (Do Not Disturb)
600930,Low Priority
601094,Low Priority
601104,Low Priority
601116,Low Priority
601158,Low Priority
601282,Avoid (Do Not Disturb)
601673,Avoid (Do Not Disturb)
601882,Low Priority
601894,Low Priority
601917,Avoid (Do Not Disturb)
602120,Low Priority
602190,Avoid (Do Not Disturb)
602323,Low Priority
602433,Low Priority
602476,Low Priority
602478,Give Discount
602598,Low Priority
602656,Low Priority
602734,Low Priority
602769,Low Priority
602793,Low Priority
602827,Avoid (Do Not Disturb)
602918,Low Priority
602925,Low Priority
602946,Low Priority
602953,No Discount (Sure Thing)
602962,Low Priority
603033,Low Priority
