"user_id","n_sessions"
"40202","8"
"40203","6"
"40204","10"
"40205","12"
"40206","7"
"40207","7"
"40208","9"
"40209","11"
"40210","10"
"40211","8"
"40212","10"
"40213","11"
"40214","10"
"40215","9"
"40216","9"
"40217","9"
"40218","12"
"40219","9"
"40220","8"
"40221","8"
"40222","9"
"40223","7"
"40224","10"
"40225","9"
"40226","8"
"40227","7"
"40228","10"
"40229","11"
"40230","13"
"40231","10"
"40232","8"
"40233","11"
"40234","9"
"40235","9"
"40236","9"
"40237","9"
"40238","8"
"40239","8"
"40240","10"
"40241","11"
"40242","11"
"40243","10"
"40244","10"
"40245","10"
"40246","10"
"40247","10"
"40248","7"
"40249","11"
"40250","8"
"40251","8"
"40252","7"
"40253","9"
"40254","6"
"40255","7"
"40256","11"
"40257","10"
"40258","7"
"40259","7"
"40260","9"
"40261","7"
"40262","7"
"40263","8"
"40264","7"
"40265","3"
"40266","6"
"40267","11"
"40268","10"
"40269","10"
"40270","9"
"40271","8"
"40272","10"
"40273","9"
"40274","9"
"40275","7"
"40276","8"
"40277","10"
"40278","9"
"40279","10"
"40280","10"
"40281","9"
"40282","9"
"40283","8"
"40284","9"
"40285","10"
"40286","10"
"40287","9"
"40288","12"
"40289","9"
"40290","8"
"40291","8"
"40292","8"
"40293","10"
"40294","9"
"40295","7"
"40296","2"
"40297","11"
"40298","6"
"40299","7"
"40300","10"
"40301","8"
"40302","5"
"40303","7"
"40304","6"
"40305","8"
"40306","7"
"40307","9"
"40308","12"
"40309","10"
"40310","5"
"40311","7"
"40312","9"
"40313","9"
"40314","3"
"40315","7"
"40316","8"
"40317","10"
"40318","7"
"40319","9"
"40320","9"
"40321","9"
"40322","10"
"40323","11"
"40324","8"
"40325","9"
"40326","7"
"40327","11"
"40328","9"
"40329","8"
"40330","10"
"40331","11"
"40332","6"
"40333","7"
"40334","7"
"40335","7"
"40336","11"
"40337","7"
"40338","10"
"40339","10"
"40340","12"
"40341","9"
"40342","7"
"40343","7"
"40344","8"
"40345","7"
"40346","6"
"40347","6"
"40348","9"
"40349","8"
"40350","8"
"40351","7"
"40352","8"
"40353","9"
"40354","9"
"40355","7"
"40356","10"
"40357","1"
"40358","10"
"40359","8"
"40360","7"
"40361","9"
"40362","8"
"40363","8"
"40364","8"
"40365","9"
"40366","8"
"40367","9"
"40368","10"
"40369","9"
"40370","7"
"40371","7"
"40372","8"
"40373","7"
"40374","7"
"40375","10"
"40376","7"
"40377","9"
"40378","8"
"40379","8"
"40380","10"
"40381","8"
"40382","12"
"40383","11"
"40384","11"
"40385","5"
"40386","10"
"40387","8"
"40388","7"
"40389","9"
"40390","10"
"40391","11"
"40392","12"
"40393","9"
"40394","11"
"40395","9"
"40396","9"
"40397","8"
"40398","11"
"40399","8"
"40400","14"
"40401","9"
"40402","9"
"40403","10"
"40404","9"
"40405","6"
"40406","6"
"40407","8"
"40408","10"
"40409","10"
"40410","9"
"40411","9"
"40412","8"
"40413","11"
"40414","8"
"40415","8"
"40416","11"
"40417","8"
"40418","9"
"40419","7"
"40420","7"
"40421","8"
"40422","9"
"40423","10"
"40424","13"
"40425","7"
"40426","9"
"40427","9"
"40428","8"
"40429","6"
"40430","14"
"40431","11"
"40432","11"
"40433","9"
"40434","9"
"40435","9"
"40436","9"
"40437","8"
"40438","9"
"40439","8"
"40440","9"
"40441","10"
"40442","12"
"40443","10"
"40444","9"
"40445","7"
"40446","12"
"40447","9"
"40448","8"
"40449","8"
"40450","8"
"40451","7"
"40452","9"
"40453","10"
"40454","11"
"40455","8"
"40456","13"
"40457","13"
"40458","10"
"40459","9"
"40460","9"
"40461","8"
"40462","9"
"40463","11"
"40464","8"
"40465","10"
"40466","9"
"40467","7"
"40468","7"
"40469","10"
"40470","7"
"40471","9"
"40472","8"
"40473","10"
"40474","9"
"40475","11"
"40476","10"
"40477","8"
"40478","9"
"40479","6"
"40480","12"
"40481","10"
"40482","9"
"40483","6"
"40484","4"
"40485","11"
"40486","8"
"40487","10"
"40488","11"
"40489","8"
"40490","8"
"40491","8"
"40492","11"
"40493","8"
"40494","8"
"40495","8"
"40496","7"
"40497","8"
"40498","7"
"40499","11"
"40500","12"
"40501","12"
"40502","10"
"40503","11"
"40504","11"
"40505","8"
"40506","8"
"40507","7"
"40508","6"
"40509","8"
"40510","8"
"40511","7"
"40512","11"
"40513","8"
"40514","13"
"40515","8"
"40516","9"
"40517","12"
"40518","10"
"40519","9"
"40520","11"
"40521","6"
"40522","8"
"40523","10"
"40524","6"
"40525","10"
"40526","11"
"40527","8"
"40528","10"
"40529","10"
"40530","8"
"40531","11"
"40532","10"
"40533","8"
"40534","6"
"40535","9"
"40536","10"
"40537","8"
"40538","8"
"40539","7"
"40540","9"
"40541","5"
"40542","5"
"40543","10"
"40544","10"
"40545","12"
"40546","11"
"40547","10"
"40548","7"
"40549","11"
"40550","11"
"40551","11"
"40552","8"
"40553","8"
"40554","11"
"40555","7"
"40556","9"
"40557","12"
"40558","8"
"40559","8"
"40560","10"
"40561","9"
"40562","11"
"40563","10"
"40564","11"
"40565","9"
"40566","9"
"40567","7"
"40568","12"
"40569","8"
"40570","11"
"40571","8"
"40572","11"
"40573","10"
"40574","11"
"40575","9"
"40576","8"
"40577","8"
"40578","10"
"40579","7"
"40580","11"
"40581","11"
"40582","9"
"40583","7"
"40584","12"
"40585","10"
"40586","11"
"40587","7"
"40588","8"
"40589","11"
"40590","8"
"40591","7"
"40592","9"
"40593","9"
"40594","10"
"40595","8"
"40596","6"
"40597","7"
"40598","7"
"40599","9"
"40600","7"
"40601","12"
"40602","7"
"40603","10"
"40604","7"
"40605","7"
"40606","9"
"40607","9"
"40608","9"
"40609","6"
"40610","8"
"40611","9"
"40612","12"
"40613","9"
"40614","10"
"40615","10"
"40616","12"
"40617","13"
"40618","10"
"40619","10"
"40620","7"
"40621","11"
"40622","10"
"40623","10"
"40624","7"
"40625","7"
"40626","11"
"40627","9"
"40628","9"
"40629","8"
"40630","7"
"40631","9"
"40632","10"
"40633","7"
"40634","12"
"40635","8"
"40636","9"
"40637","9"
"40638","9"
"40639","7"
"40640","12"
"40641","11"
"40642","9"
"40643","9"
"40644","9"
"40645","11"
"40646","8"
"40647","8"
"40648","9"
"40649","10"
"40650","10"
"40651","9"
"40652","9"
"40653","9"
"40654","8"
"40655","9"
"40656","9"
"40657","7"
"40658","11"
"40659","11"
"40660","10"
"40661","7"
"40662","8"
"40663","12"
"40664","11"
"40665","9"
"40666","9"
"40667","6"
"40668","7"
"40669","9"
"40670","8"
"40671","11"
"40672","10"
"40673","9"
"40674","11"
"40675","8"
"40676","8"
"40677","9"
"40678","8"
"40679","8"
"40680","11"
"40681","11"
"40682","1"
"40683","9"
"40684","13"
"40685","9"
"40686","9"
"40687","9"
"40688","9"
"40689","8"
"40690","11"
"40691","10"
"40692","11"
"40693","11"
"40694","7"
"40695","8"
"40696","8"
"40697","10"
"40698","11"
"40699","10"
"40700","8"
"40701","10"
"40702","11"
"40703","10"
"40704","7"
"40705","8"
"40706","10"
"40707","9"
"40708","10"
"40709","8"
"40710","9"
"40711","9"
"40712","8"
"40713","11"
"40714","11"
"40715","7"
"40716","9"
"40717","9"
"40718","8"
"40719","10"
"40720","9"
"40721","7"
"40722","12"
"40723","12"
"40724","8"
"40725","8"
"40726","13"
"40727","9"
"40728","11"
"40729","8"
"40730","10"
"40731","7"
"40732","10"
"40733","11"
"40734","9"
"40735","10"
"40736","8"
"40737","9"
"40738","8"
"40739","10"
"40740","9"
"40741","6"
"40742","8"
"40743","7"
"40744","9"
"40745","9"
"40746","12"
"40747","10"
"40748","8"
"40749","11"
"40750","8"
"40751","11"
"40752","9"
"40753","11"
"40754","8"
"40755","9"
"40756","7"
"40757","12"
"40758","12"
"40759","9"
"40760","8"
"40761","12"
"40762","10"
"40763","8"
"40764","8"
"40765","12"
"40766","11"
"40767","8"
"40768","11"
"40769","9"
"40770","10"
"40771","6"
"40772","11"
"40773","7"
"40774","7"
"40775","10"
"40776","10"
"40777","8"
"40778","11"
"40779","8"
"40780","8"
"40781","10"
"40782","8"
"40783","8"
"40784","13"
"40785","7"
"40786","11"
"40787","14"
"40788","9"
"40789","7"
"40790","7"
"40791","7"
"40792","8"
"40793","9"
"40794","8"
"40795","8"
"40796","8"
"40797","9"
"40798","10"
"40799","9"
"40800","10"
"40801","8"
"40802","8"
"40803","8"
"40804","8"
"40805","9"
"40806","10"
"40807","7"
"40808","8"
"40809","11"
"40810","9"
"40811","9"
"40812","10"
"40813","6"
"40814","11"
"40815","5"
"40816","9"
"40817","11"
"40818","10"
"40819","9"
"40820","10"
"40821","10"
"40822","8"
"40823","12"
"40824","9"
"40825","9"
"40826","8"
"40827","9"
"40828","11"
"40829","9"
"40830","8"
"40831","9"
"40832","8"
"40833","6"
"40834","11"
"40835","10"
"40836","10"
"40837","9"
"40838","8"
"40839","8"
"40840","10"
"40841","8"
"40842","10"
"40843","9"
"40844","11"
"40845","12"
"40846","9"
"40847","8"
"40848","7"
"40849","10"
"40850","7"
"40851","7"
"40852","14"
"40853","9"
"40854","9"
"40855","8"
"40856","13"
"40857","7"
"40858","7"
"40859","12"
"40860","11"
"40861","10"
"40862","7"
"40863","8"
"40864","8"
"40865","4"
"40866","6"
"40867","9"
"40868","8"
"40869","10"
"40870","10"
"40871","9"
"40872","8"
"40873","8"
"40874","9"
"40875","9"
"40876","10"
"40877","7"
"40878","8"
"40879","9"
"40880","9"
"40881","10"
"40882","9"
"40883","9"
"40884","9"
"40885","11"
"40886","7"
"40887","11"
"40888","9"
"40889","8"
"40890","9"
"40891","11"
"40892","11"
"40893","9"
"40894","9"
"40895","9"
"40896","13"
"40897","7"
"40898","7"
"40899","8"
"40900","11"
"40901","7"
"40902","10"
"40903","11"
"40904","5"
"40905","8"
"40906","6"
"40907","10"
"40908","9"
"40909","10"
"40910","9"
"40911","13"
"40912","8"
"40913","10"
"40914","9"
"40915","9"
"40916","10"
"40917","8"
"40918","12"
"40919","7"
"40920","7"
"40921","6"
"40922","11"
"40923","6"
"40924","9"
"40925","7"
"40926","7"
"40927","10"
"40928","6"
"40929","7"
"40930","10"
"40931","8"
"40932","10"
"40933","10"
"40934","7"
"40935","10"
"40936","8"
"40937","7"
"40938","7"
"40939","10"
"40940","10"
"40941","9"
"40942","9"
"40943","7"
"40944","10"
"40945","9"
"40946","7"
"40947","8"
"40948","7"
"40949","8"
"40950","9"
"40951","8"
"40952","8"
"40953","7"
"40954","9"
"40955","9"
"40956","7"
"40957","13"
"40958","8"
"40959","9"
"40960","10"
"40961","6"
"40962","9"
"40963","11"
"40964","9"
"40965","3"
"40966","8"
"40967","9"
"40968","9"
"40969","9"
"40970","9"
"40971","8"
"40972","10"
"40973","8"
"40974","9"
"40975","11"
"40976","9"
"40977","10"
"40978","7"
"40979","11"
"40980","8"
"40981","7"
"40982","9"
"40983","9"
"40984","6"
"40985","10"
"40986","11"
"40987","9"
"40988","5"
"40989","12"
"40990","8"
"40991","8"
"40992","8"
"40993","8"
"40994","9"
"40995","9"
"40996","8"
"40997","13"
"40998","6"
"40999","9"
"41000","8"
"41001","7"
"41002","10"
"41003","10"
"41004","7"
"41005","9"
"41006","11"
"41007","6"
"41008","7"
"41009","6"
"41010","6"
"41011","9"
"41012","9"
"41013","10"
"41014","7"
"41015","9"
"41016","9"
"41017","8"
"41018","9"
"41019","7"
"41020","8"
"41021","6"
"41022","6"
"41023","8"
"41024","8"
"41025","8"
"41026","7"
"41027","10"
"41028","9"
"41029","8"
"41030","11"
"41031","7"
"41032","12"
"41033","7"
"41034","9"
"41035","11"
"41036","8"
"41037","8"
"41038","9"
"41039","9"
"41040","11"
"41041","11"
"41042","6"
"41043","8"
"41044","8"
"41045","9"
"41046","9"
"41047","7"
"41048","7"
"41049","8"
"41050","7"
"41051","7"
"41052","10"
"41053","9"
"41054","10"
"41055","6"
"41056","10"
"41057","11"
"41058","11"
"41059","11"
"41060","12"
"41061","9"
"41062","8"
"41063","10"
"41064","7"
"41065","8"
"41066","9"
"41067","7"
"41068","13"
"41069","10"
"41070","10"
"41071","6"
"41072","9"
"41073","7"
"41074","9"
"41075","11"
"41076","10"
"41077","9"
"41078","10"
"41079","8"
"41080","7"
"41081","7"
"41082","8"
"41083","9"
"41084","8"
"41085","9"
"41086","8"
"41087","9"
"41088","10"
"41089","10"
"41090","9"
"41091","9"
"41092","8"
"41093","7"
"41094","11"
"41095","10"
"41096","9"
"41097","9"
"41098","8"
"41099","7"
"41100","9"
"41101","10"
"41102","1"
"41103","8"
"41104","10"
"41105","10"
"41106","12"
"41107","8"
"41108","8"
"41109","12"
"41110","7"
"41111","10"
"41112","8"
"41113","7"
"41114","7"
"41115","8"
"41116","7"
"41117","10"
"41118","12"
"41119","6"
"41120","3"
"41121","10"
"41122","11"
"41123","5"
"41124","9"
"41125","9"
"41126","9"
"41127","10"
"41128","9"
"41129","8"
"41130","11"
"41131","7"
"41132","7"
"41133","7"
"41134","1"
"41135","9"
"41136","7"
"41137","10"
"41138","12"
"41139","7"
"41140","10"
"41141","8"
"41142","7"
"41143","8"
"41144","11"
"41145","8"
"41146","10"
"41147","8"
"41148","8"
"41149","8"
"41150","9"
"41151","12"
"41152","12"
"41153","8"
"41154","5"
"41155","6"
"41156","9"
"41157","10"
"41158","7"
"41159","8"
"41160","9"
"41161","7"
"41162","7"
"41163","8"
"41164","7"
"41165","10"
"41166","8"
"41167","7"
"41168","11"
"41169","8"
"41170","6"
"41171","7"
"41172","8"
"41173","7"
"41174","11"
"41175","9"
"41176","12"
"41177","10"
"41178","11"
"41179","7"
"41180","10"
"41181","8"
"41182","9"
"41183","7"
"41184","10"
"41185","9"
"41186","9"
"41187","8"
"41188","9"
"41189","9"
"41190","8"
"41191","8"
"41192","11"
"41193","7"
"41194","6"
"41195","9"
"41196","11"
"41197","9"
"41198","8"
"41199","12"
"41200","11"
"41201","11"
"41202","10"
"41203","9"
"41204","8"
"41205","11"
"41206","8"
"41207","9"
"41208","10"
"41209","6"
"41210","7"
"41211","7"
"41212","7"
"41213","8"
"41214","7"
"41215","12"
"41216","7"
"41217","8"
"41218","8"
"41219","13"
"41220","12"
"41221","10"
"41222","10"
"41223","13"
"41224","10"
"41225","8"
"41226","9"
"41227","9"
"41228","8"
"41229","8"
"41230","10"
"41231","9"
"41232","10"
"41233","8"
"41234","9"
"41235","7"
"41236","9"
"41237","8"
"41238","6"
"41239","7"
"41240","10"
"41241","6"
"41242","9"
"41243","9"
"41244","6"
"41245","10"
"41246","7"
"41247","10"
"41248","8"
"41249","7"
"41250","6"
"41251","8"
"41252","11"
"41253","8"
"41254","10"
"41255","9"
"41256","10"
"41257","9"
"41258","8"
"41259","8"
"41260","8"
"41261","7"
"41262","8"
"41263","8"
"41264","9"
"41265","10"
"41266","6"
"41267","7"
"41268","12"
"41269","10"
"41270","8"
"41271","10"
"41272","10"
"41273","9"
"41274","11"
"41275","7"
"41276","10"
"41277","10"
"41278","8"
"41279","9"
"41280","10"
"41281","9"
"41282","9"
"41283","7"
"41284","8"
"41285","9"
"41286","7"
"41287","8"
"41288","8"
"41289","9"
"41290","9"
"41291","11"
"41292","12"
"41293","10"
"41294","8"
"41295","11"
"41296","6"
"41297","8"
"41298","10"
"41299","10"
"41300","9"
"41301","7"
"41302","9"
"41303","10"
"41304","11"
"41305","9"
"41306","7"
"41307","8"
"41308","13"
"41309","6"
"41310","9"
"41311","10"
"41312","10"
"41313","3"
"41314","8"
"41315","10"
"41316","8"
"41317","9"
"41318","9"
"41319","10"
"41320","8"
"41321","9"
"41322","12"
"41323","8"
"41324","9"
"41325","7"
"41326","11"
"41327","7"
"41328","7"
"41329","12"
"41330","7"
"41331","10"
"41332","11"
"41333","13"
"41334","11"
"41335","11"
"41336","8"
"41337","10"
"41338","9"
"41339","7"
"41340","9"
"41341","10"
"41342","9"
"41343","7"
"41344","12"
"41345","10"
"41346","9"
"41347","9"
"41348","7"
"41349","9"
"41350","10"
"41351","11"
"41352","13"
"41353","6"
"41354","8"
"41355","8"
"41356","7"
"41357","12"
"41358","11"
"41359","10"
"41360","9"
"41361","10"
"41362","9"
"41363","9"
"41364","8"
"41365","8"
"41366","7"
"41367","8"
"41368","9"
"41369","12"
"41370","11"
"41371","9"
"41372","9"
"41373","10"
"41374","8"
"41375","12"
"41376","11"
"41377","9"
"41378","7"
"41379","9"
"41380","8"
"41381","8"
"41382","11"
"41383","11"
"41384","10"
"41385","7"
"41386","8"
"41387","8"
"41388","10"
"41389","9"
"41390","10"
"41391","7"
"41392","10"
"41393","7"
"41394","10"
"41395","10"
"41396","9"
"41397","10"
"41398","9"
"41399","9"
"41400","10"
"41401","11"
"41402","9"
"41403","10"
"41404","8"
"41405","8"
"41406","8"
"41407","7"
"41408","12"
"41409","10"
"41410","11"
"41411","8"
"41412","9"
"41413","9"
"41414","6"
"41415","9"
"41416","6"
"41417","10"
"41418","6"
"41419","6"
"41420","7"
"41421","8"
"41422","13"
"41423","10"
"41424","7"
"41425","8"
"41426","9"
"41427","13"
"41428","11"
"41429","8"
"41430","12"
"41431","8"
"41432","2"
"41433","11"
"41434","9"
"41435","10"
"41436","10"
"41437","11"
"41438","7"
"41439","10"
"41440","10"
"41441","9"
"41442","9"
"41443","9"
"41444","11"
"41445","8"
"41446","6"
"41447","11"
"41448","9"
"41449","9"
"41450","9"
"41451","7"
"41452","5"
"41453","10"
"41454","7"
"41455","12"
"41456","9"
"41457","9"
"41458","12"
"41459","7"
"41460","8"
"41461","11"
"41462","7"
"41463","9"
"41464","9"
"41465","8"
"41466","5"
"41467","11"
"41468","8"
"41469","13"
"41470","8"
"41471","13"
"41472","10"
"41473","12"
"41474","6"
"41475","8"
"41476","11"
"41477","12"
"41478","7"
"41479","9"
"41480","7"
"41481","7"
"41482","10"
"41483","11"
"41484","8"
"41485","8"
"41486","8"
"41487","9"
"41488","12"
"41489","12"
"41490","9"
"41491","9"
"41492","7"
"41493","8"
"41494","9"
"41495","12"
"41496","8"
"41497","9"
"41498","8"
"41499","10"
"41500","11"
"41501","7"
"41502","6"
"41503","15"
"41504","9"
"41505","6"
"41506","10"
"41507","9"
"41508","12"
"41509","9"
"41510","9"
"41511","7"
"41512","11"
"41513","6"
"41514","7"
"41515","9"
"41516","7"
"41517","7"
"41518","8"
"41519","9"
"41520","10"
"41521","7"
"41522","7"
"41523","9"
"41524","6"
"41525","7"
"41526","8"
"41527","8"
"41528","12"
"41529","9"
"41530","10"
"41531","8"
"41532","7"
"41533","11"
"41534","8"
"41535","8"
"41536","7"
"41537","9"
"41538","10"
"41539","9"
"41540","7"
"41541","10"
"41542","9"
"41543","7"
"41544","7"
"41545","10"
"41546","10"
"41547","9"
"41548","8"
"41549","10"
"41550","9"
"41551","15"
"41552","8"
"41553","6"
"41554","11"
"41555","7"
"41556","11"
"41557","10"
"41558","8"
"41559","8"
"41560","9"
"41561","7"
"41562","8"
"41563","10"
"41564","7"
"41565","10"
"41566","10"
"41567","9"
"41568","12"
"41569","8"
"41570","9"
"41571","7"
"41572","9"
"41573","7"
"41574","8"
"41575","10"
"41576","7"
"41577","8"
"41578","9"
"41579","11"
"41580","8"
"41581","9"
"41582","9"
"41583","11"
"41584","13"
"41585","11"
"41586","10"
"41587","7"
"41588","10"
"41589","12"
"41590","7"
"41591","9"
"41592","9"
"41593","10"
"41594","9"
"41595","10"
"41596","10"
"41597","11"
"41598","8"
"41599","7"
"41600","9"
"41601","6"
"41602","10"
"41603","8"
"41604","7"
"41605","3"
"41606","9"
"41607","9"
"41608","7"
"41609","12"
"41610","7"
"41611","9"
"41612","8"
"41613","8"
"41614","6"
"41615","11"
"41616","12"
"41617","12"
"41618","10"
"41619","6"
"41620","9"
"41621","7"
"41622","8"
"41623","10"
"41624","9"
"41625","7"
"41626","10"
"41627","8"
"41628","7"
"41629","10"
"41630","11"
"41631","7"
"41632","13"
"41633","10"
"41634","10"
"41635","9"
"41636","10"
"41637","7"
"41638","7"
"41639","7"
"41640","8"
"41641","12"
"41642","11"
"41643","9"
"41644","10"
"41645","7"
"41646","9"
"41647","7"
"41648","10"
"41649","6"
"41650","7"
"41651","9"
"41652","7"
"41653","9"
"41654","8"
"41655","6"
"41656","9"
"41657","7"
"41658","9"
"41659","6"
"41660","7"
"41661","9"
"41662","8"
"41663","10"
"41664","8"
"41665","10"
"41666","10"
"41667","10"
"41668","9"
"41669","11"
"41670","10"
"41671","12"
"41672","9"
"41673","9"
"41674","9"
"41675","9"
"41676","7"
"41677","8"
"41678","8"
"41679","10"
"41680","8"
"41681","9"
"41682","5"
"41683","8"
"41684","7"
"41685","8"
"41686","10"
"41687","7"
"41688","8"
"41689","11"
"41690","7"
"41691","10"
"41692","10"
"41693","9"
"41694","9"
"41695","10"
"41696","8"
"41697","10"
"41698","9"
"41699","6"
"41700","8"
"41701","10"
"41702","6"
"41703","8"
"41704","8"
"41705","8"
"41706","9"
"41707","7"
"41708","8"
"41709","8"
"41710","11"
"41711","12"
"41712","10"
"41713","10"
"41714","6"
"41715","10"
"41716","7"
"41717","10"
"41718","9"
"41719","6"
"41720","11"
"41721","9"
"41722","6"
"41723","8"
"41724","10"
"41725","10"
"41726","6"
"41727","8"
"41728","8"
"41729","7"
"41730","9"
"41731","8"
"41732","9"
"41733","10"
"41734","7"
"41735","10"
"41736","8"
"41737","8"
"41738","13"
"41739","7"
"41740","10"
"41741","11"
"41742","9"
"41743","10"
"41744","7"
"41745","7"
"41746","9"
"41747","9"
"41748","9"
"41749","8"
"41750","8"
"41751","8"
"41752","7"
"41753","12"
"41754","12"
"41755","11"
"41756","9"
"41757","11"
"41758","9"
"41759","8"
"41760","8"
"41761","7"
"41762","8"
"41763","11"
"41764","7"
"41765","9"
"41766","11"
"41767","12"
"41768","8"
"41769","10"
"41770","9"
"41771","11"
"41772","9"
"41773","8"
"41774","9"
"41775","9"
"41776","7"
"41777","7"
"41778","10"
"41779","7"
"41780","12"
"41781","11"
"41782","9"
"41783","9"
"41784","9"
"41785","8"
"41786","7"
"41787","12"
"41788","7"
"41789","11"
"41790","11"
"41791","12"
"41792","9"
"41793","10"
"41794","12"
"41795","9"
"41796","9"
"41797","9"
"41798","9"
"41799","12"
"41800","11"
"41801","9"
"41802","9"
"41803","8"
"41804","9"
"41805","7"
"41806","12"
"41807","9"
"41808","9"
"41809","11"
"41810","9"
"41811","8"
"41812","10"
"41813","12"
"41814","9"
"41815","8"
"41816","11"
"41817","10"
"41818","10"
"41819","12"
"41820","11"
"41821","3"
"41822","11"
"41823","8"
"41824","8"
"41825","10"
"41826","9"
"41827","9"
"41828","5"
"41829","10"
"41830","9"
"41831","7"
"41832","8"
"41833","7"
"41834","7"
"41835","11"
"41836","10"
"41837","7"
"41838","8"
"41839","1"
"41840","8"
"41841","11"
"41842","7"
"41843","9"
"41844","1"
"41845","11"
"41846","9"
"41847","9"
"41848","8"
"41849","8"
"41850","9"
"41851","10"
"41852","10"
"41853","7"
"41854","8"
"41855","10"
"41856","9"
"41857","9"
"41858","13"
"41859","7"
"41860","6"
"41861","7"
"41862","8"
"41863","3"
"41864","7"
"41865","8"
"41866","8"
"41867","7"
"41868","9"
"41869","8"
"41870","8"
"41871","6"
"41872","8"
"41873","8"
"41874","7"
"41875","7"
"41876","5"
"41877","10"
"41878","11"
"41879","9"
"41880","9"
"41881","6"
"41882","7"
"41883","8"
"41884","9"
"41885","5"
"41886","11"
"41887","10"
"41888","6"
"41889","3"
"41890","7"
"41891","9"
"41892","7"
"41893","10"
"41894","6"
"41895","8"
"41896","8"
"41897","9"
"41898","9"
"41899","9"
"41900","7"
"41901","8"
"41902","7"
"41903","9"
"41904","11"
"41905","7"
"41906","9"
"41907","6"
"41908","11"
"41909","8"
"41910","10"
"41911","6"
"41912","9"
"41913","8"
"41914","9"
"41915","10"
"41916","9"
"41917","7"
"41918","9"
"41919","8"
"41920","10"
"41921","11"
"41922","9"
"41923","9"
"41924","8"
"41925","8"
"41926","7"
"41927","8"
"41928","8"
"41929","10"
"41930","9"
"41931","8"
"41932","9"
"41933","13"
"41934","9"
"41935","10"
"41936","9"
"41937","10"
"41938","10"
"41939","9"
"41940","10"
"41941","8"
"41942","9"
"41943","7"
"41944","7"
"41945","10"
"41946","12"
"41947","7"
"41948","8"
"41949","9"
"41950","10"
"41951","9"
"41952","9"
"41953","10"
"41954","11"
"41955","9"
"41956","6"
"41957","8"
"41958","9"
"41959","7"
"41960","11"
"41961","9"
"41962","9"
"41963","8"
"41964","9"
"41965","9"
"41966","9"
"41967","8"
"41968","7"
"41969","10"
"41970","11"
"41971","9"
"41972","9"
"41973","10"
"41974","5"
"41975","6"
"41976","9"
"41977","8"
"41978","9"
"41979","10"
"41980","12"
"41981","10"
"41982","10"
"41983","9"
"41984","7"
"41985","7"
"41986","11"
"41987","11"
"41988","13"
"41989","8"
"41990","11"
"41991","10"
"41992","9"
"41993","7"
"41994","9"
"41995","13"
"41996","10"
"41997","10"
"41998","11"
"41999","10"
"42000","8"
"42001","11"
"42002","13"
"42003","7"
"42004","10"
"42005","8"
"42006","9"
"42007","6"
"42008","8"
"42009","11"
"42010","7"
"42011","11"
"42012","6"
"42013","11"
"42014","7"
"42015","8"
"42016","7"
"42017","10"
"42018","8"
"42019","10"
"42020","11"
"42021","7"
"42022","10"
"42023","9"
"42024","6"
"42025","12"
"42026","9"
"42027","10"
"42028","8"
"42029","11"
"42030","11"
"42031","6"
"42032","10"
"42033","9"
"42034","10"
"42035","10"
"42036","10"
"42037","9"
"42038","12"
"42039","6"
"42040","7"
"42041","11"
"42042","10"
"42043","12"
"42044","9"
"42045","9"
"42046","8"
"42047","9"
"42048","10"
"42049","10"
"42050","10"
"42051","8"
"42052","7"
"42053","10"
"42054","8"
"42055","7"
"42056","10"
"42057","10"
"42058","12"
"42059","10"
"42060","10"
"42061","7"
"42062","9"
"42063","8"
"42064","7"
"42065","11"
"42066","10"
"42067","10"
"42068","9"
"42069","9"
"42070","9"
"42071","10"
"42072","9"
"42073","10"
"42074","7"
"42075","7"
"42076","9"
"42077","7"
"42078","9"
"42079","10"
"42080","6"
"42081","8"
"42082","8"
"42083","8"
"42084","8"
"42085","7"
"42086","9"
"42087","9"
"42088","7"
"42089","8"
"42090","10"
"42091","10"
"42092","9"
"42093","9"
"42094","9"
"42095","8"
"42096","12"
"42097","12"
"42098","10"
"42099","9"
"42100","9"
"42101","9"
"42102","7"
"42103","11"
"42104","8"
"42105","8"
"42106","10"
"42107","11"
"42108","12"
"42109","10"
"42110","10"
"42111","8"
"42112","9"
"42113","8"
"42114","9"
"42115","8"
"42116","8"
"42117","8"
"42118","7"
"42119","10"
"42120","9"
"42121","9"
"42122","13"
"42123","9"
"42124","9"
"42125","8"
"42126","1"
"42127","10"
"42128","9"
"42129","11"
"42130","8"
"42131","10"
"42132","8"
"42133","10"
"42134","8"
"42135","7"
"42136","11"
"42137","9"
"42138","9"
"42139","11"
"42140","7"
"42141","8"
"42142","9"
"42143","12"
"42144","11"
"42145","9"
"42146","11"
"42147","8"
"42148","11"
"42149","9"
"42150","8"
"42151","6"
"42152","12"
"42153","9"
"42154","10"
"42155","8"
"42156","8"
"42157","6"
"42158","9"
"42159","8"
"42160","8"
"42161","7"
"42162","10"
"42163","9"
"42164","7"
"42165","10"
"42166","10"
"42167","9"
"42168","12"
"42169","9"
"42170","6"
"42171","8"
"42172","6"
"42173","8"
"42174","9"
"42175","14"
"42176","11"
"42177","7"
"42178","8"
"42179","7"
"42180","9"
"42181","9"
"42182","10"
"42183","6"
"42184","10"
"42185","11"
"42186","7"
"42187","10"
"42188","8"
"42189","11"
"42190","8"
"42191","5"
"42192","10"
"42193","12"
"42194","11"
"42195","9"
"42196","10"
"42197","11"
"42198","10"
"42199","10"
